order_id,total_quantity,order_value
O00009947,3,878.41
O00009948,8,1038.73
O00009949,3,22.11
O00009950,3,723.64
O00009951,7,650.61
O00009952,1,191.89
O00009953,1,209.1
O00009954,4,1644.9099999999999
O00009955,2,347.29
O00009956,3,101.25999999999999
O00009957,5,2358.7700000000004
O00009958,2,598.9
O00009959,5,241.49
O00009960,3,132.3
O00009961,4,441.06
O00009962,1,120.33
O00009963,5,3087.3300000000004
O00009964,2,71.12
O00009965,3,162.56
O00009966,1,704.13
O00009967,5,484.38
O00009968,3,286.31
O00009969,2,404.6
O00009970,8,756.4300000000001
O00009971,4,591.55
O00009972,3,494.34000000000003
O00009973,4,404.55
O00009974,6,1282.99
O00009975,4,401.39
O00009976,2,2262.6
O00009977,1,63.38
O00009978,1,103.59
O00009979,3,951.9000000000001
O00009980,2,228.51000000000002
O00009981,5,4354.039999999999
O00009982,3,85.51
O00009983,8,2032.5
O00009984,3,116.80000000000001
O00009985,3,434.43999999999994
O00009986,4,827.5999999999999
O00009987,7,244.31
O00009988,3,250.57999999999998
O00009989,5,1271.09
O00009990,3,34.71
O00009991,4,238.88000000000002
O00009992,2,85.78
O00009993,2,76.38
O00009994,6,1476.54
O00009995,4,2976.7
O00009996,2,161.88
O00009997,2,130.0
O00009998,2,79.47
O00009999,1,21.06
O00010000,1,125.02
O00010001,2,38.1
O00010002,2,777.87
O00010003,1,85.2
O00010004,5,1053.1399999999999
O00010005,9,3915.18
O00010006,1,14.3
O00010007,1,1217.83
O00010008,1,7.85
O00010009,2,75.76
O00010010,3,79.34
O00010011,2,231.06
O00010012,1,20.71
O00010013,1,42.47
O00010014,2,502.1
O00010015,6,2179.46
O00010016,1,59.15
O00010017,3,263.84000000000003
O00010018,1,667.59
O00010019,5,1556.06
O00010020,3,462.58000000000004
O00010021,2,184.46
O00010022,3,718.9
O00010023,2,197.53
O00010024,1,96.56
O00010025,3,287.94
O00010026,2,1906.06
O00010027,4,236.52
O00010028,2,193.06
O00010029,3,551.33
O00010030,2,213.62
O00010031,3,837.27
O00010032,1,35.82
O00010033,2,77.06
O00010034,2,102.08
O00010035,3,401.84000000000003
O00010036,3,934.8900000000001
O00010037,1,293.83
O00010038,1,236.97
O00010039,2,116.32
O00010040,7,2179.7799999999997
O00010041,2,26.08
O00010042,5,278.0
O00010043,4,3078.25
O00010044,1,503.43
O00010045,4,376.99
O00010046,4,363.96000000000004
O00010047,4,447.01
O00010048,9,3438.1400000000003
O00010049,2,260.17
O00010050,7,877.44
O00010051,1,401.23
O00010052,1,40.71
O00010053,1,175.83
O00010054,2,66.56
O00010055,1,73.01
O00010056,4,1947.85
O00010057,2,111.08000000000001
O00010058,1,108.27
O00010059,4,999.7199999999999
O00010060,1,470.89
O00010061,1,108.57
O00010062,3,757.86
O00010063,1,252.09
O00010064,5,794.29
O00010065,1,113.14
O00010066,6,940.0699999999999
O00010067,1,295.31
O00010068,1,8.07
O00010069,4,664.03
O00010070,1,386.25
O00010071,3,266.03999999999996
O00010072,3,783.72
O00010073,5,226.31
O00010074,2,146.62
O00010075,2,1339.68
O00010076,3,125.89
O00010077,2,50.2
O00010078,3,606.44
O00010079,4,394.8
O00010080,2,459.15
O00010081,1,96.96
O00010082,3,1105.8
O00010083,4,196.56
O00010084,3,1196.31
O00010085,3,117.69
O00010086,1,55.11
O00010087,3,485.06999999999994
O00010088,1,7.76
O00010089,6,1459.28
O00010090,1,35.24
O00010091,2,254.98000000000002
O00010092,4,495.18999999999994
O00010093,1,1033.13
O00010094,3,334.25
O00010095,1,133.34
O00010096,1,409.61
O00010097,2,64.22
O00010098,2,154.92
O00010099,4,1483.46
O00010100,3,32.85
O00010101,1,1205.1
O00010102,2,218.08
O00010103,1,769.71
O00010104,5,7950.740000000001
O00010105,2,155.76000000000002
O00010106,2,488.72
O00010107,4,57.6
O00010108,3,162.42000000000002
O00010109,2,214.76
O00010110,1,840.01
O00010111,4,860.41
O00010112,1,788.84
O00010113,3,47.55
O00010114,1,698.45
O00010115,1,769.71
O00010116,6,184.18
O00010117,4,2379.68
O00010118,3,102.72
O00010119,6,2038.74
O00010120,6,1245.03
O00010121,3,52.71
O00010122,6,501.28999999999996
O00010123,3,516.91
O00010124,4,1540.53
O00010125,7,281.4
O00010126,5,275.72
O00010127,2,20.4
O00010128,1,51.75
O00010129,1,9.0
O00010130,4,123.78
O00010131,4,4019.32
O00010132,7,963.51
O00010133,5,823.6899999999999
O00010134,3,315.86
O00010135,1,70.68
O00010136,2,74.32000000000001
O00010137,1,443.67
O00010138,6,263.88
O00010139,4,673.74
O00010140,7,1971.77
O00010141,7,822.26
O00010142,1,51.8
O00010143,1,115.63
O00010144,3,244.91
O00010145,4,310.09000000000003
O00010146,4,237.83
O00010147,5,770.87
O00010148,1,20.31
O00010149,1,1.49
O00010150,5,818.03
O00010151,4,255.91
O00010152,8,665.14
O00010153,5,442.28000000000003
O00010154,6,841.74
O00010155,2,31.32
O00010156,1,43.35
O00010157,3,234.33
O00010158,1,412.8
O00010159,3,66.45
O00010160,8,2592.94
O00010161,4,2291.1
O00010162,6,223.09
O00010163,4,233.85
O00010164,1,72.0
O00010165,9,1772.36
O00010166,1,47.14
O00010167,3,1429.08
O00010168,1,63.96
O00010169,6,286.88
O00010170,4,416.87
O00010171,8,5374.660000000001
O00010172,2,31.24
O00010173,4,478.57000000000005
O00010174,3,1755.68
O00010175,3,541.73
O00010176,1,554.93
O00010177,1,43.13
O00010178,4,137.64999999999998
O00010179,1,55.44
O00010180,2,708.58
O00010181,2,713.4
O00010182,4,674.6800000000001
O00010183,2,710.28
O00010184,3,80.06
O00010185,6,763.27
O00010186,1,344.26
O00010187,1,181.88
O00010188,3,2004.6100000000001
O00010189,1,786.4
O00010190,3,406.98
O00010191,2,671.45
O00010192,1,223.28
O00010193,1,351.45
O00010194,5,743.74
O00010195,1,197.07
O00010196,3,1409.37
O00010197,2,655.9100000000001
O00010198,3,482.06
O00010199,3,106.11
O00010200,1,61.35
O00010201,1,182.33
O00010202,1,12.42
O00010203,3,681.52
O00010204,5,217.88
O00010205,1,58.1
O00010206,3,301.4
O00010207,3,277.67
O00010208,3,585.59
O00010209,3,115.62
O00010210,7,1264.72
O00010211,3,1511.46
O00010212,1,1028.88
O00010213,2,51.14
O00010214,3,565.65
O00010215,2,121.29
O00010216,2,655.36
O00010217,1,11.4
O00010218,5,338.25
O00010219,1,527.87
O00010220,4,1871.28
O00010221,3,451.77
O00010222,2,50.879999999999995
O00010223,1,172.17
O00010224,5,247.78
O00010225,1,16.78
O00010226,4,279.52
O00010227,1,366.84
O00010228,1,22.25
O00010229,5,1368.04
O00010230,4,174.57
O00010231,1,78.11
O00010232,1,874.11
O00010233,3,15.33
O00010234,1,101.71
O00010235,3,165.4
O00010236,4,1390.56
O00010237,2,171.16
O00010238,1,40.84
O00010239,7,977.9699999999999
O00010240,3,519.75
O00010241,3,1250.34
O00010242,1,479.8
O00010243,4,1051.42
O00010244,3,123.31
O00010245,1,104.09
O00010246,4,362.23
O00010247,1,61.86
O00010248,1,70.33
O00010249,2,486.67999999999995
O00010250,1,46.5
O00010251,2,358.92
O00010252,2,330.96
O00010253,2,423.09000000000003
O00010254,2,1280.15
O00010255,6,311.35
O00010256,3,974.0
O00010257,6,2524.83
O00010258,1,18.79
O00010259,5,898.96
O00010260,5,360.68
O00010261,2,1010.31
O00010262,4,3130.18
O00010263,1,170.53
O00010264,4,326.15999999999997
O00010265,4,756.03
O00010266,6,493.7
O00010267,3,85.41999999999999
O00010268,5,1398.44
O00010269,8,866.96
O00010270,5,292.35
O00010271,1,15.04
O00010272,5,798.25
O00010273,1,24.61
O00010274,3,886.21
O00010275,1,299.66
O00010276,1,83.13
O00010277,7,546.88
O00010278,4,1082.45
O00010279,1,191.69
O00010280,6,239.15999999999997
O00010281,5,3930.41
O00010282,3,580.09
O00010283,1,18.38
O00010284,1,100.66
O00010285,1,992.56
O00010286,1,97.36
O00010287,5,999.91
O00010288,2,154.51999999999998
O00010289,1,36.32
O00010290,2,54.64
O00010291,5,672.85
O00010292,1,238.36
O00010293,1,157.79
O00010294,1,64.45
O00010295,3,440.88
O00010296,6,1560.8400000000001
O00010297,5,201.8
O00010298,2,410.74
O00010299,4,757.66
O00010300,2,3595.1
O00010301,1,236.97
O00010302,4,252.06
O00010303,7,1965.6799999999998
O00010304,4,179.11
O00010305,6,898.82
O00010306,3,161.25
O00010307,5,2018.66
O00010308,3,222.79999999999998
O00010309,4,184.95999999999998
O00010310,1,21.38
O00010311,3,709.5799999999999
O00010312,5,1001.6800000000001
O00010313,2,509.86
O00010314,6,1902.83
O00010315,2,249.36
O00010316,3,280.36
O00010317,2,250.53
O00010318,4,334.79
O00010319,13,508.36
O00010320,5,346.04999999999995
O00010321,2,1096.07
O00010322,3,809.94
O00010323,2,661.96
O00010324,4,587.6
O00010325,1,134.24
O00010326,1,33.99
O00010327,4,358.53000000000003
O00010328,6,1029.54
O00010329,3,420.42999999999995
O00010330,6,1195.3799999999999
O00010331,3,469.25
O00010332,1,186.13
O00010333,3,160.17
O00010334,4,659.5600000000001
O00010335,2,81.16
O00010336,1,148.66
O00010337,3,91.52
O00010338,1,3.69
O00010339,1,13.83
O00010340,1,992.56
O00010341,1,168.44
O00010342,3,304.74
O00010343,4,226.26
O00010344,8,2308.62
O00010345,4,505.48
O00010346,6,1580.08
O00010347,5,140.99
O00010348,2,169.4
O00010349,1,165.03
O00010350,5,529.2
O00010351,8,885.2700000000001
O00010352,3,1093.62
O00010353,5,865.9300000000001
O00010354,7,486.89
O00010355,5,107.65
O00010356,6,708.09
O00010357,1,115.46
O00010358,1,20.23
O00010359,4,651.7
O00010360,1,339.43
O00010361,1,108.18
O00010362,2,676.98
O00010363,1,32.02
O00010364,5,105.19
O00010365,3,215.20999999999998
O00010366,2,191.96
O00010367,4,566.9
O00010368,4,382.78
O00010369,3,2051.98
O00010370,3,222.85000000000002
O00010371,1,50.17
O00010372,5,877.05
O00010373,1,64.76
O00010374,3,153.63
O00010375,1,98.15
O00010376,1,146.49
O00010377,1,83.34
O00010378,6,390.24
O00010379,3,271.08
O00010380,1,83.41
O00010381,1,10.47
O00010382,5,359.0
O00010383,4,305.41999999999996
O00010384,5,311.49
O00010385,7,3968.58
O00010386,6,91.87
O00010387,5,136.72
O00010388,4,287.5
O00010389,3,521.16
O00010390,1,9.53
O00010391,5,519.78
O00010392,1,83.41
O00010393,2,399.56
O00010394,3,8.25
O00010395,2,79.26
O00010396,5,480.19
O00010397,3,429.21000000000004
O00010398,1,957.88
O00010399,1,195.39
O00010400,1,35.41
O00010401,3,4862.16
O00010402,2,79.08
O00010403,1,182.33
O00010404,1,41.44
O00010405,1,15.11
O00010406,4,177.29
O00010407,1,264.08
O00010408,3,130.34
O00010409,4,620.9000000000001
O00010410,7,573.13
O00010411,3,901.24
O00010412,4,640.52
O00010413,1,199.79
O00010414,7,4921.97
O00010415,2,164.07
O00010416,1,134.24
O00010417,5,326.15
O00010418,3,69.59
O00010419,3,134.49
O00010420,5,1892.71
O00010421,2,229.25
O00010422,6,1071.58
O00010423,2,165.22
O00010424,1,5.53
O00010425,5,643.26
O00010426,4,1269.84
O00010427,2,61.809999999999995
O00010428,1,400.2
O00010429,9,502.19
O00010430,2,31.35
O00010431,1,81.17
O00010432,3,179.99
O00010433,1,210.15
O00010434,1,134.22
O00010435,8,5091.84
O00010436,3,1092.48
O00010437,2,227.96
O00010438,6,836.55
O00010439,3,210.57999999999998
O00010440,3,372.17
O00010441,8,427.51
O00010442,2,123.14
O00010443,9,770.8199999999999
O00010444,2,228.64
O00010445,4,597.03
O00010446,3,1645.55
O00010447,3,2318.98
O00010448,2,417.21000000000004
O00010449,1,108.5
O00010450,2,833.56
O00010451,3,383.06
O00010452,1,86.67
O00010453,7,808.5999999999999
O00010454,3,28.47
O00010455,2,837.56
O00010456,1,490.48
O00010457,3,1113.29
O00010458,6,404.39
O00010459,3,148.26999999999998
O00010460,3,78.4
O00010461,4,588.41
O00010462,3,86.91
O00010463,6,853.07
O00010464,1,147.47
O00010465,2,417.5
O00010466,2,133.96
O00010467,1,20.26
O00010468,5,595.45
O00010469,3,243.82
O00010470,3,494.82
O00010471,2,207.74
O00010472,2,334.9
O00010473,2,1331.4699999999998
O00010474,5,533.19
O00010475,2,1193.12
O00010476,2,768.36
O00010477,1,101.71
O00010478,3,78.74
O00010479,5,1293.17
O00010480,5,321.93
O00010481,1,88.96
O00010482,3,887.11
O00010483,1,83.98
O00010484,2,892.75
O00010485,1,90.57
O00010486,1,455.43
O00010487,1,554.93
O00010488,1,22.62
O00010489,3,187.92000000000002
O00010490,1,54.65
O00010491,3,261.87
O00010492,3,225.07999999999998
O00010493,5,465.3
O00010494,6,361.84
O00010495,2,390.1
O00010496,6,2540.2200000000003
O00010497,1,35.82
O00010498,7,273.09000000000003
O00010499,2,417.2
O00010500,8,2805.83
O00010501,4,472.61
O00010502,3,527.04
O00010503,3,905.69
O00010504,3,80.44
O00010505,5,459.82
O00010506,5,901.34
O00010507,3,2217.1
O00010508,4,122.6
O00010509,2,495.53000000000003
O00010510,3,195.48000000000002
O00010511,3,533.52
O00010512,2,189.35000000000002
O00010513,1,22.44
O00010514,1,64.46
O00010515,1,9.81
O00010516,3,15.6
O00010517,4,201.1
O00010518,4,83.25
O00010519,1,42.47
O00010520,2,1097.66
O00010521,1,20.41
O00010522,2,145.42
O00010523,2,138.29000000000002
O00010524,9,948.21
O00010525,2,108.68
O00010526,1,142.38
O00010527,8,243.26
O00010528,3,100.17
O00010529,1,224.43
O00010530,8,442.23
O00010531,4,206.43
O00010532,6,282.35
O00010533,4,1346.32
O00010534,3,355.91
O00010535,2,167.96
O00010536,4,1251.01
O00010537,1,110.43
O00010538,1,28.77
O00010539,4,351.4
O00010540,4,162.11
O00010541,4,325.82
O00010542,6,1165.32
O00010543,5,352.24
O00010544,6,1187.3
O00010545,1,215.62
O00010546,4,516.84
O00010547,2,1018.95
O00010548,1,99.54
O00010549,4,98.56
O00010550,1,423.67
O00010551,6,586.84
O00010552,4,1385.83
O00010553,2,1017.1099999999999
O00010554,2,672.06
O00010555,7,826.62
O00010556,1,55.14
O00010557,5,339.0
O00010558,6,307.04
O00010559,5,126.62
O00010560,1,35.56
O00010561,6,3310.83
O00010562,3,515.42
O00010563,1,6.52
O00010564,2,135.02
O00010565,1,129.49
O00010566,6,1598.44
O00010567,4,1767.6599999999999
O00010568,2,1331.51
O00010569,7,1769.3200000000002
O00010570,4,2395.23
O00010571,1,65.24
O00010572,2,119.07
O00010573,1,39.02
O00010574,1,128.31
O00010575,3,327.78999999999996
O00010576,8,611.97
O00010577,5,1171.5900000000001
O00010578,1,12.4
O00010579,3,767.4100000000001
O00010580,5,1522.1200000000001
O00010581,6,377.85
O00010582,3,2224.2599999999998
O00010583,3,71.50999999999999
O00010584,2,132.06
O00010585,2,45.3
O00010586,4,308.42
O00010587,3,253.37
O00010588,2,74.02
O00010589,3,248.94
O00010590,1,101.93
O00010591,1,21.36
O00010592,4,315.95000000000005
O00010593,4,841.84
O00010594,5,125.18
O00010595,3,1729.22
O00010596,3,1192.85
O00010597,3,668.57
O00010598,1,20.84
O00010599,4,470.59000000000003
O00010600,2,189.42
O00010601,5,1868.93
O00010602,1,223.92
O00010603,1,835.66
O00010604,4,2905.02
O00010605,3,1103.78
O00010606,2,242.04
O00010607,1,201.36
O00010608,1,46.0
O00010609,1,120.82
O00010610,3,987.13
O00010611,4,134.98
O00010612,3,127.25999999999999
O00010613,6,661.75
O00010614,2,926.48
O00010615,7,273.29
O00010616,4,1055.15
O00010617,2,260.53999999999996
O00010618,1,479.8
O00010619,1,63.5
O00010620,8,1164.76
O00010621,5,160.03
O00010622,1,628.13
O00010623,6,718.21
O00010624,3,1267.89
O00010625,3,74.77
O00010626,7,5785.1
O00010627,1,184.85
O00010628,4,379.76
O00010629,3,194.81
O00010630,4,192.0
O00010631,1,51.94
O00010632,1,188.49
O00010633,1,1603.75
O00010634,2,305.96000000000004
O00010635,4,365.74
O00010636,4,2442.9900000000002
O00010637,2,360.05
O00010638,6,908.88
O00010639,3,451.04
O00010640,2,529.34
O00010641,2,576.03
O00010642,2,483.94
O00010643,2,125.84
O00010644,1,173.94
O00010645,3,86.89
O00010646,5,1053.35
O00010647,2,559.7
O00010648,9,1905.02
O00010649,2,264.21
O00010650,1,46.36
O00010651,1,23.87
O00010652,7,502.36
O00010653,3,384.93
O00010654,1,728.97
O00010655,10,3896.1
O00010656,3,905.37
O00010657,2,122.09
O00010658,2,174.51
O00010659,2,262.95
O00010660,3,252.48000000000002
O00010661,2,186.14
O00010662,1,130.87
O00010663,2,768.8
O00010664,6,1172.24
O00010665,2,127.89000000000001
O00010666,2,21.56
O00010667,2,318.01000000000005
O00010668,2,837.99
O00010669,1,19.22
O00010670,5,2988.09
O00010671,2,368.86
O00010672,10,1689.22
O00010673,2,476.16
O00010674,1,235.11
O00010675,1,112.83
O00010676,4,1271.76
O00010677,6,2209.9700000000003
O00010678,3,226.17000000000002
O00010679,7,311.96
O00010680,4,1495.08
O00010681,2,42.4
O00010682,4,260.1
O00010683,4,219.95
O00010684,2,349.88
O00010685,3,137.14999999999998
O00010686,6,1620.42
O00010687,2,73.88
O00010688,3,817.5
O00010689,1,83.34
O00010690,1,72.64
O00010691,2,1630.94
O00010692,1,172.42
O00010693,4,743.23
O00010694,7,4123.5
O00010695,2,132.06
O00010696,9,504.42
O00010697,3,1124.92
O00010698,8,861.84
O00010699,1,24.35
O00010700,1,85.2
O00010701,3,2500.6800000000003
O00010702,2,194.65
O00010703,4,120.91
O00010704,1,462.62
O00010705,1,118.51
O00010706,4,1019.86
O00010707,4,764.44
O00010708,1,99.23
O00010709,2,1577.04
O00010710,1,297.5
O00010711,6,434.12
O00010712,5,788.68
O00010713,2,241.23000000000002
O00010714,2,75.61
O00010715,5,2831.3599999999997
O00010716,2,20.7
O00010717,2,143.16
O00010718,1,56.44
O00010719,1,50.01
O00010720,7,1228.41
O00010721,1,660.72
O00010722,2,948.32
O00010723,2,700.89
O00010724,1,40.84
O00010725,3,690.9200000000001
O00010726,5,2064.91
O00010727,2,113.84
O00010728,1,5.67
O00010729,1,96.96
O00010730,2,797.84
O00010731,2,128.36
O00010732,6,324.65
O00010733,2,130.41
O00010734,1,58.41
O00010735,5,292.79
O00010736,1,20.4
O00010737,4,320.9
O00010738,3,171.75
O00010739,3,312.52
O00010740,2,87.88
O00010741,1,638.51
O00010742,6,907.64
O00010743,4,370.14000000000004
O00010744,4,479.38
O00010745,1,29.24
O00010746,4,474.82
O00010747,3,448.32
O00010748,3,4042.37
O00010749,6,234.10999999999999
O00010750,2,183.84
O00010751,5,1832.76
O00010752,1,112.71
O00010753,6,1057.09
O00010754,1,92.24
O00010755,1,53.19
O00010756,1,12.34
O00010757,1,17.73
O00010758,5,882.0799999999999
O00010759,1,20.74
O00010760,3,219.57999999999998
O00010761,1,488.59
O00010762,3,595.36
O00010763,8,3029.4800000000005
O00010764,4,458.23999999999995
O00010765,2,202.58
O00010766,4,202.54999999999998
O00010767,1,25.66
O00010768,3,222.21
O00010769,1,146.49
O00010770,5,424.69
O00010771,2,566.94
O00010772,1,401.23
O00010773,5,396.55
O00010774,1,734.26
O00010775,2,139.36
O00010776,1,390.19
O00010777,2,129.64
O00010778,5,346.25
O00010779,1,484.18
O00010780,3,325.81
O00010781,3,1201.63
O00010782,2,769.41
O00010783,2,942.5899999999999
O00010784,4,178.78
O00010785,2,1880.55
O00010786,2,240.91
O00010787,3,286.75
O00010788,1,343.28
O00010789,3,216.31
O00010790,2,209.89000000000001
O00010791,6,2939.45
O00010792,3,4270.41
O00010793,3,1432.15
O00010794,3,208.92
O00010795,3,541.8299999999999
O00010796,2,1984.58
O00010797,4,1009.21
O00010798,4,208.60999999999999
O00010799,1,12.42
O00010800,3,293.07
O00010801,1,363.12
O00010802,5,859.04
O00010803,2,79.6
O00010804,4,1215.02
O00010805,1,152.24
O00010806,3,460.74
O00010807,1,26.28
O00010808,1,20.37
O00010809,4,831.9000000000001
O00010810,8,709.5
O00010811,8,2667.1499999999996
O00010812,4,1494.3300000000002
O00010813,5,3677.89
O00010814,3,389.66999999999996
O00010815,3,27.69
O00010816,5,785.7
O00010817,4,371.57
O00010818,5,295.08000000000004
O00010819,1,22.44
O00010820,1,12.76
O00010821,1,18.77
O00010822,2,77.08
O00010823,3,1268.44
O00010824,4,463.15
O00010825,5,360.74
O00010826,3,285.38
O00010827,3,61.89
O00010828,2,329.24
O00010829,2,586.94
O00010830,1,40.72
O00010831,2,219.54
O00010832,4,672.9100000000001
O00010833,2,20.84
O00010834,4,785.75
O00010835,1,165.59
O00010836,1,705.88
O00010837,9,1271.91
O00010838,1,72.64
O00010839,1,4.51
O00010840,4,4513.75
O00010841,4,309.11
O00010842,3,176.71
O00010843,1,96.97
O00010844,8,768.14
O00010845,2,160.85
O00010846,6,276.7
O00010847,3,464.36
O00010848,5,2457.51
O00010849,9,796.79
O00010850,1,7.41
O00010851,2,474.15
O00010852,2,118.62
O00010853,3,166.47
O00010854,3,69.95
O00010855,3,700.35
O00010856,1,57.52
O00010857,1,75.93
O00010858,1,612.23
